title_id,title,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
879,Final Fantasy XIV: A Realm Reborn,PlayStation4,2014.0,Role-Playing,Square Enix,0.33,0.23,0.08,0.11,0.75,,,,,,
880,Final Fantasy XIV: Heavensward,PC,2015.0,Action,Square Enix,0.01,0.01,0.0,0.0,0.02,86.0,14.0,7.7,255.0,Square Enix,T
881,Final Fantasy XIV: Heavensward,PlayStation3,2015.0,Action,Square Enix,0.01,0.0,0.01,0.0,0.02,,,8.2,72.0,Square Enix,T
882,Final Fantasy XIV: Heavensward,PlayStation4,2015.0,Action,Square Enix,0.0,0.06,0.06,0.01,0.13,86.0,20.0,7.6,225.0,Square Enix,T
883,Fishdom 2 Deluxe,PC,2010.0,Puzzle,Rondomedia,0.0,0.02,0.0,0.0,0.02,,,,,,
884,Fist of the North Star: Ken's Rage,PlayStation3,2010.0,Action,Ubisoft Annecy,0.06,0.03,0.55,0.01,0.66,60.0,30.0,6.9,29.0,"Koei, Omega Force",M
885,Fist of the North Star: Ken's Rage 2,PlayStation3,2012.0,Fighting,Tecmo Koei,0.0,0.0,0.3,0.0,0.3,49.0,19.0,7.0,19.0,"Koei, Omega Force",M
886,Fit in Six,PlayStation3,2011.0,Sports,Ubisoft,0.12,0.0,0.0,0.01,0.13,,,7.0,10.0,Blue Byte,E
887,FlatOut: Ultimate Carnage,PC,2008.0,Racing,Empire Interactive,0.0,0.01,0.0,0.0,0.01,79.0,16.0,7.7,127.0,Bugbear,T
888,Folklore,PlayStation3,2007.0,Role-Playing,Sony Computer Entertainment,0.2,0.04,0.05,0.03,0.32,75.0,55.0,8.2,145.0,"Game Republic, JapanStudio",T
889,Football Manager 2005,PC,2004.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,,,,,
890,Football Manager 2010,PC,2009.0,Sports,Sega,0.0,0.06,0.0,0.01,0.07,87.0,33.0,9.0,262.0,Sports Interactive,E
891,Football Manager 2011,PC,2010.0,Sports,Sega,0.0,1.01,0.0,0.25,1.26,85.0,23.0,8.4,77.0,Sports Interactive,E
892,Football Manager 2012,PC,2011.0,Sports,Sega,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8.0,172.0,Sports Interactive,E
893,Football Manager 2013,PC,2012.0,Sports,Sega,0.0,0.95,0.0,0.21,1.15,86.0,37.0,6.7,228.0,Sports Interactive,
894,Football Manager 2014,PC,2013.0,Sports,Sega,0.0,0.6,0.0,0.03,0.64,85.0,41.0,5.5,275.0,Sports Interactive,E
895,Football Manager 2015,PC,2014.0,Simulation,Sega,0.0,0.44,0.0,0.03,0.46,80.0,36.0,6.0,151.0,Sports Interactive,
896,Football Manager 2016,PC,2015.0,Simulation,Sega,0.0,0.33,0.0,0.02,0.35,81.0,34.0,6.9,97.0,Sega,E
897,Football Manager 2017,PC,2016.0,Simulation,Sega,0.0,0.09,0.0,0.01,0.09,81.0,41.0,4.3,57.0,Sports Interactive,E
898,Football Manager Live,PC,2009.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,82.0,23.0,3.1,45.0,Sports Interactive,
899,Formula 1: Championship Edition,PlayStation3,2006.0,Racing,Sony Computer Entertainment,0.0,0.57,0.04,0.0,0.61,,,,,,
900,Forza Horizon 2,XboxOne,2014.0,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.11,1.4,86.0,85.0,8.2,977.0,Playground Games,E10+
901,Forza Horizon 3,XboxOne,2016.0,Racing,Microsoft Game Studios,0.42,0.58,0.0,0.08,1.08,91.0,90.0,7.4,594.0,Playground Games,E
902,Forza Motorsport 5,XboxOne,2013.0,Racing,Microsoft Game Studios,1.21,0.79,0.01,0.19,2.2,79.0,76.0,5.9,1095.0,Turn 10,E
903,Forza Motorsport 6,XboxOne,2015.0,Racing,Microsoft Game Studios,0.73,0.9,0.03,0.14,1.8,87.0,85.0,7.9,863.0,Turn 10,E
904,Fracture,PlayStation3,2008.0,Shooter,LucasArts,0.11,0.04,0.0,0.02,0.16,62.0,40.0,5.8,18.0,Day 1 Studios,T
905,Freelancer,PC,2003.0,Simulation,Microsoft Game Studios,0.02,0.02,0.0,0.01,0.05,85.0,39.0,9.0,185.0,Digital Anvil,T
906,Fritz Chess,PlayStation3,2009.0,Strategy,Deep Silver,0.0,0.03,0.0,0.01,0.03,,,,,,
907,Front Mission Evolved,PC,2010.0,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05,63.0,13.0,5.1,48.0,Double Helix Games,T
908,Front Mission Evolved,PlayStation3,2010.0,Shooter,Square Enix,0.09,0.06,0.11,0.03,0.29,58.0,42.0,6.0,30.0,Double Helix Games,T
909,Frontlines: Fuel of War,PC,2008.0,Shooter,THQ,0.0,0.02,0.0,0.0,0.02,73.0,19.0,6.9,171.0,Kaos Studios,T
910,Fuel,PC,2009.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,67.0,16.0,6.7,86.0,Asobo Studio,E
911,Fuel,PlayStation3,2009.0,Racing,Codemasters,0.08,0.11,0.0,0.04,0.24,67.0,44.0,7.4,36.0,Asobo Studio,E
912,Full Auto 2: Battlelines,PlayStation3,2006.0,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,43.0,7.6,25.0,Pseudo Interactive,T
913,Fuse (Insomniac),PlayStation3,2013.0,Shooter,Electronic Arts,0.06,0.04,0.0,0.02,0.11,,,,,,
914,G.I. Joe: The Rise of Cobra,PlayStation3,2009.0,Action,Electronic Arts,0.11,0.07,0.0,0.03,0.21,43.0,32.0,4.8,13.0,Double Helix Games,T
915,G1 Jockey 4 2008,PlayStation3,2008.0,Sports,Tecmo Koei,0.0,0.0,0.0,0.0,0.01,,,,,,
916,Gal Gun,PlayStation3,2012.0,Shooter,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,,
917,Game of Thrones,PC,2012.0,Role-Playing,Focus Home Interactive,0.0,0.07,0.0,0.01,0.08,58.0,23.0,6.5,345.0,"Cyanide, Cyanide Studios",M
918,Game of Thrones,PlayStation3,2012.0,Role-Playing,Focus Home Interactive,0.1,0.1,0.0,0.03,0.24,53.0,14.0,5.5,81.0,"Cyanide, Cyanide Studios",M
919,Game of Thrones (Telltale),PlayStation3,2015.0,Adventure,Telltale Games,0.02,0.02,0.0,0.01,0.04,,,,,,
920,Game of Thrones (Telltale),PlayStation4,2015.0,Adventure,Telltale Games,0.04,0.0,0.0,0.01,0.05,,,,,,
921,Game of Thrones (Telltale),XboxOne,2015.0,Adventure,Telltale Games,0.03,0.0,0.0,0.0,0.03,,,,,,
922,Gears of War,PC,2007.0,Shooter,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02,87.0,36.0,7.8,567.0,Epic Games,M
923,Gears of War 4,XboxOne,2016.0,Shooter,Microsoft Game Studios,0.78,0.44,0.0,0.12,1.35,84.0,96.0,6.2,815.0,The Coalition,M
924,Gears of War: Ultimate Edition,XboxOne,2015.0,Shooter,Microsoft Game Studios,2.61,0.33,0.0,0.34,3.28,82.0,74.0,7.5,563.0,"Splash Damage, The Coalition",M
925,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,PlayStation3,2012.0,Misc,Fields,0.0,0.0,0.03,0.0,0.03,,,,,,
926,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,PlayStation3,2011.0,Misc,Unknown,0.0,0.0,0.03,0.0,0.03,,,,,,
927,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PlayStation3,2010.0,Misc,Unknown,0.0,0.0,0.03,0.0,0.03,,,,,,
928,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PlayStation3,2010.0,Action,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21,,,,,,
929,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PlayStation3,2011.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,,,,,,
930,Generator Rex: Agent of Providence,PlayStation3,2011.0,Action,Activision,0.05,0.01,0.0,0.01,0.07,,,,,Virtuos,E10+
931,Genji: Days of the Blade,PlayStation3,2006.0,Action,Sony Computer Entertainment,0.18,0.37,0.06,0.14,0.75,55.0,46.0,5.8,30.0,Game Republic,T
932,Get Fit with Mel B,PlayStation3,2010.0,Sports,Black Bean Games,0.15,0.16,0.0,0.07,0.38,73.0,4.0,5.8,4.0,Lightning Fish Games,E
933,Get Up and Dance,PlayStation3,2011.0,Misc,O-Games,0.03,0.0,0.0,0.0,0.04,,,,,Crave,T
934,G-Force,PlayStation3,2009.0,Action,Disney Interactive Studios,0.13,0.06,0.0,0.03,0.22,68.0,22.0,7.6,7.0,Eurocom Entertainment Software,E10+
935,Ghost Pirates of Vooju Island,PC,2009.0,Adventure,DTP Entertainment,0.0,0.02,0.0,0.0,0.02,66.0,14.0,,,Autumn Moon,T
936,Ghostbusters (2016),PlayStation4,2016.0,Action,Activision,0.04,0.0,0.0,0.01,0.05,,,,,,
937,Ghostbusters (2016),XboxOne,2016.0,Action,Activision,0.04,0.0,0.0,0.01,0.05,,,,,,
938,Ghostbusters: The Video Game,PlayStation3,2009.0,Action,Sony Computer Entertainment,0.34,0.36,0.0,0.14,0.84,78.0,74.0,7.9,96.0,Terminal Reality,T
939,Ghostbusters: The Video Game (DS Version),PC,2010.0,Action,Take-Two Interactive,0.0,0.08,0.0,0.01,0.09,,,,,,
940,Ghostbusters: The Video Game (DS Version),PlayStation3,2010.0,Action,Take-Two Interactive,0.6,0.96,0.13,0.36,2.05,,,,,,
941,Goat Simulator,XboxOne,2016.0,Simulation,Koch Media,0.0,0.01,0.0,0.0,0.01,53.0,15.0,6.3,63.0,Coffee Stain Studios,T
942,Gobliiins 4,PC,2009.0,Adventure,Kalypso Media,0.0,0.01,0.0,0.0,0.01,54.0,13.0,,,Societe Pollene,
943,God Eater 2: Rage Burst,PlayStation4,2015.0,Role-Playing,Namco Bandai Games,0.0,0.01,0.09,0.0,0.11,69.0,35.0,8.0,79.0,Shift,T
944,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PlayStation4,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,
945,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PlayStation4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
946,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PlayStation4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,
947,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PlayStation4,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
948,God Eater Resurrection,PlayStation4,2015.0,Action,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,70.0,18.0,7.8,44.0,"Shift, Bandai Namco Games",T
949,God of War Collection,PlayStation3,2009.0,Action,Sony Computer Entertainment,1.7,0.44,0.06,0.4,2.6,91.0,50.0,8.7,529.0,Bluepoint Games,M
950,God of War III,PlayStation3,2010.0,Action,Sony Computer Entertainment,2.74,1.33,0.12,0.61,4.8,92.0,101.0,8.7,2633.0,SCE Santa Monica,M
951,God of War III,PlayStation4,2015.0,Action,Sony Computer Entertainment,0.24,0.29,0.01,0.1,0.65,,,,,,
952,God of War Saga,PlayStation3,2012.0,Action,Sony Computer Entertainment,0.73,0.0,0.0,0.1,0.82,,,8.3,52.0,"Ready at Dawn, SCE Santa Monica",M
953,God of War: Ascension,PlayStation3,2013.0,Action,Sony Computer Entertainment,1.23,0.63,0.04,0.35,2.25,80.0,89.0,7.5,914.0,SCE Santa Monica,M
954,God of War: Origins Collection,PlayStation3,2011.0,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.55,84.0,58.0,8.4,208.0,Ready at Dawn,M
955,Godzilla (2014),PlayStation3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
956,Godzilla (2015),PlayStation4,2014.0,Action,Namco Bandai Games,0.11,0.03,0.02,0.03,0.19,,,,,,
957,Golden Axe: Beast Rider,PlayStation3,2008.0,Action,Sega,0.13,0.14,0.0,0.06,0.32,44.0,30.0,5.6,23.0,Secret Level,M
958,Goldeneye 007: Reloaded,PlayStation3,2011.0,Shooter,Activision,0.33,0.33,0.0,0.12,0.78,72.0,38.0,6.3,52.0,Eurocom Entertainment Software,T
959,Goodbye Deponia,PC,2013.0,Adventure,Daedalic Entertainment,0.0,0.06,0.0,0.0,0.07,80.0,34.0,7.9,171.0,Daedalic Entertainment,
960,Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06,63.0,39.0,7.3,519.0,Piranha Bytes,T
961,Gothic Universe,PC,2007.0,Role-Playing,JoWood Productions,0.0,0.03,0.0,0.01,0.03,,,7.9,10.0,DreamCatcher Interactive,M
962,Gran Turismo 5,PlayStation3,2010.0,Racing,Sony Computer Entertainment,2.96,4.82,0.81,2.11,10.7,84.0,82.0,7.5,1112.0,Polyphony Digital,E
963,Gran Turismo 5 Prologue,PlayStation3,2007.0,Racing,Sony Computer Entertainment,1.28,1.82,0.57,0.52,4.19,80.0,67.0,7.1,120.0,Polyphony Digital,E
964,Gran Turismo 6,PlayStation3,2013.0,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,81.0,81.0,7.7,758.0,Polyphony Digital,E
965,Grand Ages: Medieval,PC,2015.0,Strategy,Kalypso Media,0.0,0.05,0.0,0.0,0.05,63.0,11.0,5.4,52.0,Gaming Minds Studios,T
966,Grand Ages: Medieval,PlayStation4,2015.0,Strategy,Kalypso Media,0.0,0.05,0.02,0.01,0.07,64.0,10.0,7.1,12.0,Gaming Minds Studios,T
967,Grand Kingdom,PlayStation4,2015.0,Role-Playing,Nippon Ichi Software,0.03,0.0,0.03,0.01,0.07,78.0,33.0,8.1,63.0,Spike Chunsoft,T
968,Grand Prix Legends,PC,1997.0,Racing,Vivendi Games,0.0,0.01,0.0,0.0,0.01,,,7.5,6.0,Papyrus,E
969,Grand Slam Tennis 2,PlayStation3,2012.0,Sports,Electronic Arts,0.09,0.1,0.0,0.04,0.23,73.0,36.0,5.2,17.0,EA Sports,E
970,Grand Theft Auto III,PC,2002.0,Action,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,93.0,20.0,8.4,805.0,"DMA Design, Rockstar North",M
971,Grand Theft Auto IV,PC,2008.0,Action,Take-Two Interactive,0.01,0.79,0.0,0.07,0.88,90.0,40.0,6.6,2299.0,Rockstar Toronto,M
972,Grand Theft Auto IV,PlayStation3,2008.0,Action,Take-Two Interactive,4.76,3.69,0.44,1.61,10.5,98.0,64.0,7.5,2833.0,Rockstar North,M
973,Grand Theft Auto V,PC,2015.0,Action,Take-Two Interactive,0.39,0.69,0.0,0.09,1.17,96.0,57.0,7.9,3756.0,Rockstar North,M
974,Grand Theft Auto V,PlayStation3,2013.0,Action,Take-Two Interactive,7.02,9.09,0.98,3.96,21.04,97.0,50.0,8.2,3994.0,Rockstar North,M
975,Grand Theft Auto V,PlayStation4,2014.0,Action,Take-Two Interactive,3.96,6.31,0.38,1.97,12.61,97.0,66.0,8.3,2899.0,Rockstar North,M
976,Grand Theft Auto V,XboxOne,2014.0,Action,Take-Two Interactive,2.81,2.19,0.0,0.47,5.48,97.0,14.0,7.9,764.0,Rockstar North,M
977,Grand Theft Auto: San Andreas,PC,2005.0,Action,Take-Two Interactive,0.0,0.93,0.0,0.04,0.97,93.0,47.0,8.9,1841.0,Rockstar North,M
978,Grand Theft Auto: Vice City,PC,2003.0,Action,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04,94.0,30.0,8.8,1520.0,Rockstar North,M
979,Gravity Rush Remastered,PlayStation4,2015.0,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13,80.0,62.0,8.2,153.0,Bluepoint Games,T
980,Gray Matter,PC,2011.0,Adventure,DTP Entertainment,0.02,0.05,0.0,0.01,0.08,72.0,27.0,7.7,80.0,Wizarbox,T
981,Grease Dance,PlayStation3,2011.0,Misc,505 Games,0.05,0.02,0.0,0.01,0.07,,,,,505 Games,T
982,Green Day: Rock Band,PlayStation3,2010.0,Misc,MTV Games,0.19,0.15,0.0,0.06,0.41,76.0,41.0,6.3,24.0,"Harmonix Music Systems, Demiurge Studios",T
983,Green Lantern: Rise of the Manhunters,PlayStation3,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.02,0.17,61.0,12.0,6.7,17.0,Double Helix Games,T
984,Greg Hastings Paintball 2,PlayStation3,2010.0,Shooter,Majesco Entertainment,0.03,0.0,0.0,0.0,0.04,46.0,5.0,,,Super X Studios,E10+
985,Grey's Anatomy: The Video Game,PC,2009.0,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,36.0,4.0,3.9,20.0,Longtail Studios,T
986,GRID,PC,,Racing,Codemasters,0.0,0.03,0.0,0.01,0.04,87.0,25.0,7.9,463.0,Codemasters,E
987,GRID,PlayStation3,2008.0,Racing,Codemasters,0.31,0.56,0.03,0.2,1.1,87.0,39.0,8.1,109.0,Codemasters,E
988,GRID 2,PC,2013.0,Racing,Codemasters,0.0,0.06,0.0,0.01,0.06,80.0,17.0,5.7,571.0,Codemasters,E
989,GRID 2,PlayStation3,2013.0,Racing,Codemasters,0.07,0.22,0.01,0.08,0.37,82.0,20.0,6.6,173.0,Codemasters,E
990,GRID Autosport,PC,2014.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,78.0,35.0,6.2,257.0,Codemasters,E
991,GRID Autosport,PlayStation3,2014.0,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75.0,35.0,6.8,62.0,Codemasters,E
992,GT Legends,PC,2005.0,Racing,Atari,0.0,0.02,0.0,0.0,0.02,84.0,21.0,8.6,44.0,SimBin,E
993,GTR Evolution,PC,2008.0,Racing,Atari,0.0,0.02,0.0,0.0,0.03,83.0,19.0,8.2,63.0,SimBin,E
994,Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.03,0.0,0.0,0.0,0.03,89.0,53.0,8.4,455.0,ArenaNet,T
995,Guild Wars 2,PC,2012.0,Action,NCSoft,0.96,1.07,0.0,0.27,2.31,90.0,69.0,7.9,2954.0,ArenaNet,T
996,Guild Wars Trilogy,PC,2005.0,Role-Playing,NCSoft,0.0,0.03,0.0,0.01,0.04,,,8.8,8.0,ArenaNet,T
997,Guild Wars: Factions,PC,2006.0,Role-Playing,NCSoft,0.0,0.01,0.0,0.0,0.01,84.0,39.0,8.5,128.0,ArenaNet,T
998,Guild Wars: Nightfall,PC,2006.0,Role-Playing,NCSoft,0.0,0.02,0.0,0.0,0.03,84.0,30.0,8.7,104.0,ArenaNet,T
999,Guilty Gear Xrd -Revelator-,PlayStation3,2016.0,Fighting,PQube,0.02,0.02,0.03,0.01,0.07,,,,,,
1000,Guilty Gear Xrd -Revelator-,PlayStation4,2016.0,Fighting,PQube,0.03,0.0,0.05,0.01,0.08,,,,,,
1001,Guilty Gear Xrd: Sign,PlayStation3,2014.0,Fighting,Arc System Works,0.1,0.0,0.07,0.02,0.18,,,,,,
1002,Guilty Gear Xrd: Sign,PlayStation4,2014.0,Fighting,Arc System Works,0.1,0.0,0.04,0.02,0.16,,,,,,
1003,Guitar Hero 5,PlayStation3,2009.0,Misc,Activision,0.53,0.39,0.0,0.17,1.09,86.0,54.0,5.7,87.0,Neversoft Entertainment,T
1004,Guitar Hero III: Legends of Rock,PC,2007.0,Misc,Aspyr,0.02,0.0,0.0,0.0,0.02,79.0,15.0,7.2,63.0,Aspyr,T
1005,Guitar Hero III: Legends of Rock,PlayStation3,2007.0,Misc,Activision,1.4,0.53,0.02,0.3,2.24,83.0,45.0,7.8,52.0,Neversoft Entertainment,T
1006,Guitar Hero Live,PlayStation3,2015.0,Misc,Activision,0.11,0.12,0.0,0.04,0.27,,,5.1,22.0,"Activision, FreeStyleGames",T
1007,Guitar Hero Live,PlayStation4,2015.0,Misc,Activision,0.34,0.38,0.0,0.14,0.86,80.0,69.0,6.2,160.0,FreeStyleGames,T
1008,Guitar Hero Live,XboxOne,2015.0,Misc,Activision,0.3,0.2,0.0,0.05,0.55,81.0,21.0,5.1,69.0,FreeStyleGames,T
1009,Guitar Hero: Aerosmith,PlayStation3,2008.0,Misc,Activision,0.73,0.15,0.0,0.11,0.99,70.0,39.0,5.0,26.0,Neversoft Entertainment,T
1010,Guitar Hero: Metallica,PlayStation3,2009.0,Misc,Activision,0.28,0.24,0.0,0.1,0.62,86.0,44.0,8.0,48.0,Neversoft Entertainment,T
1011,Guitar Hero: Smash Hits,PlayStation3,2009.0,Misc,Activision,0.2,0.11,0.0,0.05,0.35,73.0,34.0,7.2,9.0,Beenox,T
1012,Guitar Hero: Van Halen,PlayStation3,2009.0,Misc,Activision,0.14,0.09,0.0,0.04,0.27,59.0,33.0,4.7,9.0,Neversoft Entertainment,T
1013,Guitar Hero: Warriors of Rock,PlayStation3,2010.0,Misc,Activision,0.33,0.34,0.0,0.13,0.81,74.0,46.0,7.1,30.0,Neversoft Entertainment,T
1014,Guitar Hero: World Tour,PC,2009.0,Misc,Aspyr,0.0,0.03,0.0,0.01,0.03,,,7.8,9.0,Neversoft Entertainment,T
1015,Guitar Hero: World Tour,PlayStation3,2008.0,Misc,Activision,1.1,0.55,0.0,0.27,1.92,84.0,43.0,7.5,80.0,Neversoft Entertainment,T
1016,Gundam Breaker,PlayStation3,2013.0,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,,,,,,
1017,Gundam Breaker 2,PlayStation3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,,,,,,
1018,Gundam Breaker 3,PlayStation4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
1019,Hail to the Chimp,PlayStation3,2008.0,Misc,Gamecock,0.05,0.0,0.0,0.0,0.05,51.0,19.0,4.5,4.0,Wideload Games Inc.,T
1020,Hajime no Ippo: The Fighting! (2014),PlayStation3,2014.0,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,
1021,Hakuoki: Stories of the Shinsengumi,PlayStation3,2010.0,Adventure,Idea Factory,0.03,0.0,0.03,0.01,0.06,,,6.5,10.0,Design Factory,M
1022,Hakuouki: Shinsengumi Kitan,PlayStation3,,Adventure,Unknown,0.01,0.0,0.0,0.0,0.01,,,,,,
1023,Half-Life,PC,1997.0,Shooter,Vivendi Games,4.03,0.0,0.09,0.0,4.12,96.0,24.0,9.1,3161.0,Valve Software,M
1024,Half-Life 2,PC,2004.0,Shooter,Vivendi Games,2.28,0.02,0.08,0.0,2.37,96.0,81.0,9.1,8665.0,Valve Software,M
1025,Hallowed Legends: Samhain,PC,2011.0,Adventure,Focus Home Interactive,0.0,0.03,0.0,0.01,0.03,,,,,,
1026,Halo 2,PC,2007.0,Shooter,Microsoft Game Studios,0.01,0.06,0.0,0.02,0.09,72.0,32.0,5.6,216.0,Microsoft Game Studios,M
1027,Halo 5: Guardians,XboxOne,2015.0,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,4.48,84.0,101.0,6.4,2438.0,343 Industries,T
1028,Halo: Combat Evolved,PC,2003.0,Shooter,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.04,83.0,40.0,7.4,396.0,Gearbox Software,M
1029,Halo: The Master Chief Collection,XboxOne,2014.0,Shooter,Microsoft Game Studios,1.91,1.0,0.03,0.29,3.23,85.0,69.0,7.2,1267.0,343 Industries,M
1030,Handball 16,PlayStation3,2015.0,Sports,Bigben Interactive,0.0,0.02,0.0,0.0,0.03,,,,,EKO Software,E
1031,Handball 16,PlayStation4,2015.0,Sports,Bigben Interactive,0.0,0.05,0.0,0.01,0.06,,,3.0,4.0,EKO Software,E
1032,Hannah Montana: The Movie,PlayStation3,2009.0,Adventure,Disney Interactive Studios,0.14,0.06,0.0,0.03,0.23,,,3.4,17.0,n-Space,E
1033,Happy Feet Two,PlayStation3,,Action,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.11,,,,,,
1034,Harry Potter and the Chamber of Secrets,PC,2002.0,Action,Electronic Arts,0.0,0.01,0.0,0.0,0.01,77.0,8.0,8.4,93.0,KnowWonder,E
1035,Harry Potter and the Deathly Hallows - Part 1,PC,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.1,37.0,5.0,4.1,33.0,EA Bright Light,T
1036,Harry Potter and the Deathly Hallows - Part 1,PlayStation3,2010.0,Action,Electronic Arts,0.13,0.2,0.0,0.07,0.39,38.0,27.0,2.8,23.0,EA Bright Light,T
1037,Harry Potter and the Deathly Hallows - Part 2,PC,2011.0,Action,Electronic Arts,0.05,0.04,0.0,0.01,0.1,43.0,12.0,5.0,56.0,,
1038,Harry Potter and the Deathly Hallows - Part 2,PlayStation3,2011.0,Action,Electronic Arts,0.14,0.13,0.0,0.05,0.32,43.0,21.0,5.7,27.0,EA Bright Light,T
1039,Harry Potter and the Half-Blood Prince,PC,2009.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.03,64.0,14.0,6.1,35.0,EA Bright Light,E10+
1040,Harry Potter and the Half-Blood Prince,PlayStation3,2009.0,Action,Electronic Arts,0.15,0.12,0.0,0.05,0.33,66.0,35.0,7.1,17.0,EA Bright Light,E10+
1041,Harry Potter and the Order of the Phoenix,PC,2007.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,34.0,EA Games,E10+
1042,Harry Potter and the Order of the Phoenix,PlayStation3,2007.0,Action,Electronic Arts,0.18,0.03,0.0,0.03,0.24,67.0,35.0,6.6,25.0,EA Games,E10+
1043,Harry Potter and the Prisoner of Azkaban,PC,2004.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,67.0,19.0,7.2,50.0,KnowWonder,E
1044,Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,Electronic Arts,0.01,0.04,0.0,0.01,0.06,65.0,11.0,7.8,76.0,KnowWonder,E
1045,Hasbro Family Fun Pack,XboxOne,2015.0,Misc,Ubisoft,0.1,0.02,0.0,0.01,0.13,,,,,Ubisoft,E10+
1046,Hasbro Family Game Night 3,PlayStation3,2010.0,Misc,Electronic Arts,0.18,0.04,0.0,0.03,0.24,,,,,Electronic Arts,E
1047,Hatsune Miku: Project Diva f,PlayStation3,2013.0,Misc,Sega,0.08,0.0,0.19,0.02,0.28,73.0,10.0,8.4,108.0,Sega,T
1048,Hatsune Miku: Project Diva F 2nd,PlayStation3,2014.0,Misc,Sega,0.09,0.03,0.1,0.03,0.25,78.0,15.0,8.6,49.0,Sega,T
1049,Hatsune Miku: Project Diva X,PlayStation4,2016.0,Misc,Sega,0.02,0.0,0.02,0.0,0.05,78.0,22.0,7.4,41.0,Sega,T
1050,Haze,PlayStation3,2008.0,Shooter,Ubisoft,0.49,0.33,0.02,0.15,0.99,55.0,65.0,6.5,294.0,Free Radical Design,M
1051,Hearts of Iron III,PC,2009.0,Strategy,Paradox Interactive,0.02,0.04,0.0,0.01,0.07,77.0,23.0,7.1,233.0,Paradox Development Studio,E10+
1052,Hearts of Iron IV,PC,2016.0,Strategy,Paradox Interactive,0.0,0.05,0.0,0.0,0.05,83.0,36.0,6.9,306.0,Paradox Development Studio,
1053,Heavenly Sword,PlayStation3,2007.0,Action,Sony Computer Entertainment,0.57,0.72,0.06,0.29,1.65,79.0,64.0,8.3,544.0,Ninja Theory,T
1054,Heavy Fire: Afghanistan,PC,2011.0,Shooter,Mastiff,0.02,0.0,0.0,0.0,0.02,,,3.2,5.0,,
