game_name,franchise,platform,release_date,release_year,years_since,first_release_year,main_genre,tier_by_score,critics,critic_score,users,user_score,developer,global_sales,other_info
Flinthook,Flinthook,PlayStation,,2017,0,2017,Action,Tier 3,14,76,21,7,TributeGames,,"Action,Platformer,2D"
Headlander,Headlander,PlayStation,,2016,0,2016,Action,Tier 3,40,77,37,7,DoubleFineProductions,,"Action,Action Adventure,General,Platformer,2D"
Oxenfree,Oxenfree,PlayStation,,2016,0,2016,Action Adventure,Tier 3,10,79,89,8,NightSchoolStudio,,"Action Adventure,Adventure,General"
Sleeping Dogs: Definitive Edition,Sleeping Dogs,PlayStation,,2014,2,2012,Action Adventure,Tier 3,34,77,387,7,UnitedFrontGames,,"Action Adventure,Modern,Open-World"
Final Fantasy Type-0 HD,Final Fantasy,Xbox,,2015,12,2003,Role-Play,Tier 3,12,72,225,8,HexaDrive,,"Role-Playing,Action RPG"
Child of Eden,Child of Eden,PlayStation,,2011,0,2011,Action,Tier 2,21,81,25,8,QEntertainment,0,"Action,Shooter,Shooter,Third-Person,Rail,Rail,Fantasy"
Gran Turismo 5,Gran Turismo,PlayStation,,2010,2,2008,Racing,Tier 2,82,84,1255,8,PolyphonyDigital,11,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile"
The Talos Principle: Deluxe Edition,The Talos Principle,PlayStation,,2015,1,2014,Adventure,Tier 2,31,88,216,8,Croteam,,"Adventure,3D,First-Person,Sci-Fi"
Prototype 2,Prototype,PlayStation,,2012,3,2009,Action Adventure,Tier 3,39,79,206,7,RadicalEntertainment,1,"Action Adventure,Sci-Fi,Sci-Fi,Open-World"
Crash Team Racing: Nitro-Fueled,Crash Team Racing,PlayStation,,2019,0,2019,Racing,Tier 2,75,83,699,7,Beenox,,"Racing,Arcade,Automobile"
L.A. Noire,L.A. Noire,PlayStation,,2017,6,2011,Action Adventure,Tier 3,17,76,216,8,TeamBondi,,"Action Adventure,Adventure,3D,Open-World,Third-Person"
L.A. Noire,L.A. Noire,PlayStation,,2011,0,2011,Action Adventure,Tier 2,78,89,1144,8,TeamBondi,3,"Action Adventure,Adventure,First-Person,3D,Open-World,Modern,Third-Person,Modern"
Zero Escape: The Nonary Games,Zero Escape,PlayStation,,2017,1,2016,General,Tier 2,10,87,101,8,SpikeChunsoft,,"Miscellaneous,Compilation"
Bridge Constructor Portal,Bridge Constructor,PlayStation,,2018,2,2016,Simulation,Tier 3,7,78,16,3,ClockStoneSoftware,,"Simulation,Virtual,Career"
Redout,Redout,PlayStation,,2017,1,2016,Racing,Tier 2,11,81,30,8,505Games,,"Racing,Arcade,Futuristic"
WWE 2K18,WWE,Xbox,,2017,10,2007,Sports,Tier 4,15,67,39,5,Yuke's,,"Sports,Individual,Combat,Wrestling"
Laser League,Laser League,PlayStation,,2018,0,2018,Sports,Tier 2,27,82,30,7,roll7,,"Sports,Team,Futuristic"
Freedom Finger,Freedom Finger,Xbox,,2020,0,2020,Action,Tier 3,7,78,49,9,WideRightInteractive,,"Action,Shooter,Shoot-''Em-Up,Horizontal"
Sonic & All-Stars Racing Transformed,Sonic,PlayStation,,2012,8,2004,Racing,Tier 2,24,82,124,8,SumoDigital,0,"Driving,Racing,Arcade,Kart,Other,Kart,Automobile"
NieR: Automata - Become as Gods Edition,NieR,Xbox,,2018,8,2010,Role-Play,Tier 1,30,90,504,9,PlatinumGames,,"Role-Playing,Action RPG"
Zombie Army 4: Dead War,Zombie Army,Xbox,,2020,5,2015,Action,Tier 3,23,77,37,7,Rebellion,,"Action,Shooter,First-Person,Arcade"
OlliOlli2: XL Edition,OlliOlli,Xbox,,2016,2,2014,Sports,Tier 2,12,83,7,6,roll7,,"Sports,Individual,Skate / Skateboard"
UFC Undisputed 3,UFC Undisputed,PlayStation,,2012,2,2010,Action,Tier 2,30,86,103,7,Yuke's,1,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling"
NBA 2K17,NBA ,Xbox,,2016,6,2010,Sports,Tier 1,17,90,133,6,VisualConcepts,1,"Sports,Team,Basketball,Sim"
Hitman - Episode 3: Marrakesh,Hitman,PlayStation,,2016,16,2000,Action Adventure,Tier 3,26,75,57,7,IoInteractive,,"Action Adventure,General"
The Golf Club 2,The Golf Club ,PlayStation,,2017,0,2017,Sports,Tier 3,20,76,29,6,"HBStudiosMultimedia,MaximumGames",,"Sports,Individual,Golf,Arcade"
Pro Evolution Soccer 2017,Pro Evolution Soccer,Xbox,,2016,8,2008,Sports,Tier 2,12,87,99,6,Konami,0,"Sports,Team,Soccer,Sim"
Madden NFL 13,Madden NFL,PlayStation,,2012,12,2000,Sports,Tier 2,22,83,105,6,EATiburon,3,"Sports,Traditional,Team,Football,Sim,Sim"
Madden NFL 13,Madden NFL,PlayStation,,2012,12,2000,Sports,Tier 2,22,83,105,6,EATiburon,0,"Sports,Traditional,Team,Football,Sim,Sim"
NCAA Basketball 10,NCAA,PlayStation,,2009,2,2007,Sports,Tier 3,17,75,8,8,EACanada,0,"Sports,Traditional,Team,Basketball,Sim,Sim"
The Binding of Isaac: Rebirth,The Binding of Isaac,PlayStation,,2014,3,2011,Horror,Tier 2,15,88,534,8,Nicalis,,"Horror,Action,Action Adventure,Shooter,Survival,Shoot-''Em-Up,Top-Down"
Lara Croft and the Temple of Osiris,Lara Croft,PlayStation,,2014,4,2010,Action,Tier 3,40,74,170,7,NixxesSoftware,0,"Action,Action Adventure,Platformer,Linear,2D"
Mortal Kombat 11,Mortal Kombat,Xbox,,2019,11,2008,Action,Tier 2,26,86,461,3,NetherRealmStudios,,"Action,Fighting,2D"
Burn Zombie Burn,Burn Zombie Burn,PlayStation,,2009,0,2009,Action,Tier 3,36,76,23,8,Doublesix,,"Action,Shooter,Shooter,Third-Person,Fantasy,Fantasy,Arcade"
Dragon Age II: Legacy,Dragon Age,PlayStation,,2011,2,2009,Role-Play,Tier 4,10,65,39,5,BioWare,0,"Role-Playing,PC-style RPG,Action RPG"
Dragon Ball: Xenoverse,Dragon Ball Z,PlayStation,,2015,7,2008,Action,Tier 4,50,69,667,8,DimpsCorporation,,"Action,Fighting,3D"
Game of Thrones: Episode One - Iron From Ice,Game of Thrones,Xbox,,2014,0,2014,Action,Tier 2,14,80,81,8,TelltaleGames,,"Action,Adventure,General,Point-and-Click"
One Piece: Unlimited World Red - Deluxe Edition,One Piece,PlayStation,,2017,4,2013,Action,Tier 4,11,68,10,6,Ganbarion,,"Action,General"
Stick it to the Man!,Stick it to the Man!,PlayStation,,2014,1,2013,Action,Tier 3,12,75,240,7,Zoink!,,"Action,Platformer,3D"
Stick it to the Man!,Stick it to the Man!,PlayStation,,2013,0,2013,Action,Tier 3,17,79,63,8,Zoink!,,"Action,Platformer,Platformer,3D,3D"
Ys VIII: Lacrimosa of DANA,Ys,PlayStation,,2017,5,2012,Role-Play,Tier 2,39,85,235,8,Falcom,,"Role-Playing,Action RPG"
Batman: The Enemy Within - Episode 4: What Ails You,Batman,PlayStation,,2018,9,2009,Adventure,Tier 3,9,77,19,7,TelltaleGames,,"Adventure,Point-and-Click"
Life is Strange: Before the Storm - Episode 1: Awake,Life is Strange,PlayStation,,2017,2,2015,Action Adventure,Tier 3,53,78,184,8,DeckNineGames,,"Action Adventure,General"
Hellblade: Senua's Sacrifice,Hellblade,Xbox,,2018,1,2017,Action Adventure,Tier 2,18,88,479,8,NinjaTheory,,"Action Adventure,General"
Red Faction: Guerrilla,Red Faction,PlayStation,,2009,8,2001,Action,Tier 2,56,85,151,8,VolitionInc.,1,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade"
Day of the Tentacle Remastered,Day of the Tentacle Remastered,PlayStation,,2016,0,2016,Adventure,Tier 2,18,84,137,7,DoubleFineProductions,,"Adventure,Point-and-Click"
Wonder Boy: The Dragon's Trap,Wonder Boy,PlayStation,,2017,0,2017,Action Adventure,Tier 3,41,79,54,8,Lizardcube,,"Action Adventure,General"
Star Wars Pinball: The Force Awakens,Star Wars,PlayStation,,2016,19,1997,Action,Tier 2,9,81,15,5,ZenStudios,,"Action,Pinball"
Plants vs. Zombies: Battle for Neighborville,Plants vs. Zombies,PlayStation,,2019,10,2009,Action,Tier 3,25,77,128,6,PopCap,,"Action,Shooter,Third-Person,Tactical"
King's Quest Chapter 3: Once Upon a Climb,King's Quest ,Xbox,,2016,1,2015,Adventure,Tier 2,8,80,10,6,TheOddGentlemen,,"Adventure,General"
Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,Marvel,PlayStation,,2017,16,2001,Action,Tier 3,9,70,23,4,TelltaleGames,,"Action,Adventure,General,3D,Third-Person"
Neon Abyss,Neon Abyss,Xbox,,2020,0,2020,Action,Tier 2,7,81,18,7,VeewoGames,,"Action,Platformer,2D"
Chime Sharp,Chime Sharp,PlayStation,,2017,6,2011,Puzzle,Tier 3,9,76,16,3,ChilledMouse,,"Puzzle,General"
The Sexy Brutale,The Sexy Brutale,PlayStation,,2017,0,2017,Adventure,Tier 3,28,77,68,8,"AbstractionGames,TequilaWorks,CavalierGameStudios",,"Adventure,General"
Forza Motorsport 6,Forza Motorsport,Xbox,,2015,2,2013,Racing,Tier 2,85,87,886,8,Turn10,2,"Driving,GT / Street,Racing,Simulation,Automobile"
The Swindle,The Swindle,PlayStation,,2015,0,2015,Action,Tier 3,14,73,29,6,SizeFiveGames,,"Action,Platformer,3D"
Plants vs Zombies: Garden Warfare,Plants vs. Zombies,PlayStation,,2014,5,2009,Action,Tier 3,23,75,311,8,PopCap,,"Action,General,Shooter,Third-Person,Tactical"
Life is Strange: Episode 2 - Out of Time,Life is Strange,PlayStation,,2015,0,2015,Action Adventure,Tier 3,34,78,225,8,DONTNODEntertainment,,"Action Adventure,General"
Sid Meier's Civilization Revolution,Sid Meier's,PlayStation,,2008,12,1996,Strategy,Tier 2,39,85,92,8,FiraxisGames,1,"Strategy,Turn-Based,Historic,General,Historic"
FIFA 16,FIFA,PlayStation,,2015,15,2000,Sports,Tier 2,42,82,1002,4,EASports,9,"Sports,Team,Soccer,Sim"
NBA 2K13,NBA ,PlayStation,,2012,2,2010,Sports,Tier 1,26,90,108,8,VisualConcepts,2,"Sports,Traditional,Team,Basketball,Sim,Sim"
Pillars of Eternity: Complete Edition,Pillars of Eternity,Xbox,,2017,2,2015,Role-Play,Tier 2,11,86,38,8,"ObsidianEntertainment,ParadoxArctic",,"Role-Playing,Western-Style"
Atelier Rorona Plus: The Alchemist of Arland,Atelier ,PlayStation,,2014,0,2014,Role-Play,Tier 2,18,80,44,8,Gust,,"Role-Playing,General,Japanese-Style"
Dead or Alive 6,Dead or Alive,Xbox,,2019,7,2012,Action,Tier 3,13,76,77,5,"TeamNinja,KoeiTecmoGames",0,"Action,Fighting,3D"
NBA Live 09,NBA,PlayStation,,2008,7,2001,Sports,Tier 3,32,75,15,8,EACanada,1,"Sports,Traditional,Team,Basketball,Sim,Sim"
Atelier Shallie: Alchemists of the Dusk Sea,Atelier ,PlayStation,,2015,1,2014,Role-Play,Tier 3,26,76,49,8,Gust,0,"Role-Playing,General,Japanese-Style"
Kerbal Space Program,Kerbal Space Program,Xbox,,2016,1,2015,Simulation,Tier 3,13,75,17,7,"FlyingTigerEntertainmentInc.,Squad",,"Simulation,Space,Combat"
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion,Naruto,PlayStation,,2017,9,2008,Action,Tier 3,11,70,46,7,CyberConnect2,,"Action,Fighting,3D"
Final Fantasy XIV: Shadowbringers,Final Fantasy,PlayStation,,2019,16,2003,Role-Play,Tier 1,18,91,276,8,SquareEnix,,"Role-Playing,Massively Multiplayer"
Tiger Woods PGA Tour 08,PGA Tour,PlayStation,,2007,5,2002,Sports,Tier 3,30,79,8,7,EASaltLake,1,"Sports,Traditional,Individual,Golf,Sim,Sim"
Tiger Woods PGA Tour 08,PGA Tour,PlayStation,,2007,5,2002,Sports,Tier 3,30,79,8,7,EASaltLake,1,"Sports,Traditional,Individual,Golf,Sim,Sim"
Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,Marvel,Xbox,,2017,16,2001,Action,Tier 3,7,73,5,7,TelltaleGames,,"Action,Adventure,General,3D,Third-Person"
Hunt: Showdown,Hunt: Showdown,PlayStation,,2020,1,2019,Sci-Fi,Tier 2,25,81,140,7,Crytek,,"Sci-Fi,Third-Person,Arcade,Action,Shooter,First-Person,Tactical"
Stikbold! A Dodgeball Adventure,Stikbold! A Do,PlayStation,,2016,0,2016,Action,Tier 3,15,75,21,7,ReignBros,,"Action,Arcade"
Pillars of Eternity: Complete Edition,Pillars of Eternity,PlayStation,,2017,2,2015,Role-Play,Tier 2,25,85,109,7,"ObsidianEntertainment,ParadoxArctic",,"Role-Playing,Western-Style"
FIFA 16,FIFA,Xbox,,2015,15,2000,Sports,Tier 2,45,84,480,4,EASports,3,"Sports,Team,Soccer,Sim"
Resident Evil 7: biohazard - Banned Footage Vol. 2,Resident Evil,PlayStation,,2017,16,2001,Action Adventure,Tier 4,12,67,26,7,Capcom,,"Action Adventure,Survival"
Dead or Alive 6,Dead or Alive,PlayStation,,2019,7,2012,Action,Tier 3,71,72,315,5,"TeamNinja,KoeiTecmoGames",,"Action,Fighting,3D"
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion,Naruto,Xbox,,2017,9,2008,Action,Tier 3,8,77,11,8,CyberConnect2,,"Action,Fighting,3D"
Injustice: Gods Among Us - Ultimate Edition,Injustice,PlayStation,,2013,0,2013,Action,Tier 2,22,80,531,7,NetherRealmStudios,,"Action,Fighting,Fighting,2D,2D"
Kerbal Space Program,Kerbal Space Program,PlayStation,,2016,1,2015,Simulation,Tier 3,10,77,37,7,FlyingTigerDevelopment,,"Simulation,Space,Combat"
Hunt: Showdown,Hunt: Showdown,Xbox,,2020,1,2019,Sci-Fi,Tier 3,11,76,51,7,Crytek,,"Sci-Fi,Third-Person,Arcade,Action,Shooter,First-Person,Tactical"
Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,Marvel,PlayStation,,2017,16,2001,Action,Tier 4,8,68,13,7,TelltaleGames,,"Action,Adventure,General,3D,Third-Person"
MLB The Show 19,MLB ,PlayStation,,2019,12,2007,Sports,Tier 2,31,86,217,8,SonyInteractiveEntertainment,,"Sports,Team,Baseball,Sim"
Kingdom Hearts HD 2.5 ReMIX,Kingdom Hearts ,PlayStation,,2014,1,2013,Role-Play,Tier 2,58,81,455,9,SquareEnix,,"Role-Playing,Action RPG,Miscellaneous,Compilation"
Call of Duty: Black Ops III - Eclipse,Call of Duty,PlayStation,,2016,13,2003,Action,Tier 3,12,74,20,4,Treyarch,,"Action,Shooter,First-Person,Arcade"
Samurai Jack: Battle Through Time,Samurai Jack,Xbox,,2020,0,2020,Action Adventure,Tier 3,11,75,6,8,Soleil,,"Action Adventure,General"
The Sexy Brutale,The Sexy Brutale,Xbox,,2017,0,2017,Adventure,Tier 2,13,82,13,7,"AbstractionGames,TequilaWorks,CavalierGameStudios",,"Adventure,General"
Ultra Street Fighter IV,Street Fighter,PlayStation,,2014,5,2009,Action,Tier 2,28,83,98,8,Capcom,,"Fighting,3D,Action,Fighting,2D,3D"
Chime Sharp,Chime Sharp,Xbox,,2017,6,2011,Puzzle,Tier 3,8,75,7,2,ChilledMouse,,"Puzzle,General"
Super Mega Baseball: Extra Innings,Super Mega Baseball ,Xbox,,2015,1,2014,Sports,Tier 2,11,80,20,7,MetalheadSoftware,,"Sports,Team,Baseball,Arcade"
Children of Zodiarcs,Children of Zodiarcs,PlayStation,,2017,0,2017,Role-Play,Tier 2,8,81,17,6,CardboardUtopia,,"Role-Playing,Japanese-Style"
The Walking Dead: Episode 5 - No Time Left,The Walking Dead,PlayStation,,2012,0,2012,General,Tier 2,9,88,148,9,TelltaleGames,,"Miscellaneous,Adventure,General,Compilation,Point-and-Click"
Plants vs Zombies: Garden Warfare,Plants vs. Zombies,Xbox,,2014,5,2009,General,Tier 3,65,76,449,8,PopCap,,"General,Action,General,Shooter,Third-Person,Tactical"
Life is Strange: Episode 2 - Out of Time,Life is Strange,Xbox,,2015,0,2015,Action Adventure,Tier 3,9,73,70,8,DONTNODEntertainment,,"Action Adventure,General"
Ratchet & Clank Future: A Crack in Time,Ratchet & Clank,PlayStation,,2009,2,2007,Action,Tier 2,85,87,557,9,InsomniacGames,2,"Action,Platformer,Platformer,3D,3D"
NHL 2K10,NHL,PlayStation,,2009,9,2000,Sports,Tier 4,23,66,10,8,Take-TwoInteractive,0,"Sports,Traditional,Team,Ice Hockey,Sim,Sim"
BioShock 2,BioShock,PlayStation,,2010,3,2007,Action,Tier 2,62,88,624,8,2KMarin,2,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade"
Game of Thrones: Episode One - Iron From Ice,Game of Thrones,PlayStation,,2014,0,2014,Action,Tier 3,18,77,143,7,TelltaleGames,,"Action,Adventure,General,Point-and-Click"
Sound Shapes,Sound Shapes,PlayStation,,2012,0,2012,Action,Tier 2,7,84,60,8,SCEA,,"Action,Miscellaneous,Rhythm,Music Maker,Music Maker,Music"
Dragon Ball: Xenoverse,Dragon Ball Z,Xbox,,2015,7,2008,Action,Tier 4,18,67,141,7,DimpsCorporation,,"Action,Fighting,3D"
Hellblade: Senua's Sacrifice,Hellblade,PlayStation,,2017,0,2017,Fantasy,Tier 2,68,81,1240,8,NinjaTheory,,"Fantasy,Action Adventure,General"
Life is Strange: Before the Storm - Episode 1: Awake,Life is Strange,Xbox,,2017,2,2015,Action Adventure,Tier 3,12,79,43,8,DeckNineGames,,"Action Adventure,General"
Battlefield 1943,Battlefield,PlayStation,,2009,7,2002,Action,Tier 2,40,84,113,8,DICEStockholm,,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade"
King's Quest Chapter 3: Once Upon a Climb,King's Quest ,PlayStation,,2016,1,2015,Adventure,Tier 3,10,79,29,7,TheOddGentlemen,,"Adventure,General"
Plants vs. Zombies: Battle for Neighborville,Plants vs. Zombies,Xbox,,2019,10,2009,Action,Tier 3,14,76,94,5,PopCap,,"Action,Shooter,Third-Person,Tactical"
Wonder Boy: The Dragon's Trap,Wonder Boy,Xbox,,2017,0,2017,Action Adventure,Tier 2,14,80,18,8,Lizardcube,,"Action Adventure,General"
Lara Croft and the Temple of Osiris,Lara Croft,Xbox,,2014,4,2010,Action,Tier 3,31,72,55,6,CrystalDynamics,,"Action,Action Adventure,Platformer,Linear,2D"
Final Fight: Double Impact,Final Fight,PlayStation,,2010,0,2010,Action,Tier 3,36,79,22,7,Capcom,,"Action,Miscellaneous,Beat-''Em-Up,Compilation"
Mortal Kombat 11,Mortal Kombat,PlayStation,,2019,11,2008,Action,Tier 2,85,82,2020,4,NetherRealmStudios,,"Action,Fighting,2D"
Dragon Age: Origins - Awakening,Dragon Age,PlayStation,,2010,1,2009,Role-Play,Tier 2,21,80,78,8,BioWare,,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style"
NBA Playgrounds,NBA,Xbox,,2017,16,2001,Sports,Tier 4,21,66,29,6,SaberInteractive,,"Sports,Team,Basketball,Arcade"
Just Dance 2016,Just Dance,PlayStation,,2015,1,2014,Action,Tier 3,10,73,26,6,Ubisoft,0,"Action,Rhythm,Dancing"
Hitman - Intro Pack,Hitman,Xbox,,2016,16,2000,Action Adventure,Tier 3,11,75,87,4,IoInteractive,,"Action Adventure,General"
Injustice: Gods Among Us,Injustice,PlayStation,,2013,0,2013,Action,Tier 3,37,78,311,8,NetherRealmStudios,1,"Action,Fighting,Fighting,2D,2D"
The Walking Dead: The Telltale Definitive Series,The Walking Dead,PlayStation,,2019,7,2012,General,Tier 2,10,82,74,7,"TelltaleGames,SkyboundGames",,"Miscellaneous,Compilation"
Outer Wilds,Outer Wilds,Xbox,,2019,0,2019,Action Adventure,Tier 2,17,85,150,8,"MobiusDigital,LLC",,"Action Adventure,Open-World"
The King of Fighters XIII,The King of Fighters,PlayStation,,2011,0,2011,Action,Tier 3,26,77,86,8,SNKPlaymore,0,"Action,Fighting,Fighting,2D,2D"
King's Quest Chapter 5: The Good Knight,King's Quest ,PlayStation,,2016,1,2015,Adventure,Tier 3,7,78,18,5,TheOddGentlemen,,"Adventure,General"
Nioh: Dragon of the North,Nioh,PlayStation,,2017,0,2017,Role-Play,Tier 3,14,76,79,8,TeamNinja,,"Role-Playing,Action RPG"
EA Sports UFC 2,EA Sports,Xbox,,2016,6,2010,Sports,Tier 3,42,76,91,6,EASports,0,"Sports,General,Individual,Combat,Boxing / Martial Arts"
Mobile Suit Gundam: Extreme VS. MaxiBoost ON,Mobile Suit Gundam: Extreme VS. MaxiBoost ON,PlayStation,,2020,0,2020,Action,Tier 3,18,78,33,7,BandaiNamcoGames,,"Action,Fighting,3D"
NHL 2K9,NHL,PlayStation,,2008,8,2000,Sports,Tier 3,21,70,4,7,VisualConcepts,0,"Sports,Traditional,Team,Ice Hockey,Sim,Sim"
Life is Strange 2,Life is Strange,PlayStation,,2018,3,2015,Action Adventure,Tier 3,17,78,370,6,DONTNODEntertainment,,"Action Adventure,General"
GNOG,GNOG,PlayStation,,2017,0,2017,Adventure,Tier 3,29,77,32,7,KO-OP,,"Adventure,General"
The Council - Episode 1: The Mad Ones,The Council ,Xbox,,2018,0,2018,Adventure,Tier 3,10,79,18,8,BigBadWolf,,"Adventure,General"
Saints Row: Gat Out of Hell,Saints Row,Xbox,,2015,7,2008,Action Adventure,Tier 4,16,65,35,6,VolitionInc.,,"Action Adventure,General,Modern,Open-World"
The Outer Worlds: Peril on Gorgon,The Outer Worlds,PlayStation,,2020,1,2019,Role-Play,Tier 3,15,70,19,6,ObsidianEntertainment,,"Role-Playing,Western-Style"
NASCAR Heat Evolution,NASCAR,PlayStation,,2016,16,2000,Racing,Tier 4,8,66,26,4,"MonsterGamesInc.,DusenberryMartinRacing",0,"Racing,Simulation,Automobile"
LEGO Dimensions,LEGO,PlayStation,,2015,10,2005,Action Adventure,Tier 2,53,80,81,7,Traveller'sTales,1,"Action Adventure,General"
Tom Clancy's Ghost Recon: Wildlands,Tom Clancy,PlayStation,,2017,19,1998,Action Adventure,Tier 3,64,70,852,6,UbisoftParis,,"Action Adventure,Open-World"
Warhammer: Vermintide 2,Warhammer,Xbox,,2018,14,2004,Action,Tier 2,15,83,14,6,FatsharkAB,,"Action,Shooter,First-Person,Arcade"
Gears of War 4,Gears of War,Xbox,,2016,9,2007,Sci-Fi,Tier 2,99,84,1467,7,TheCoalition,1,"Sci-Fi,Action,Shooter,Third-Person,Arcade"
Dead Cells,Dead Cells,PlayStation,,2018,0,2018,Action,Tier 2,31,87,209,8,MotionTwin,,"Action,Platformer,2D"
The Elder Scrolls Online: Greymoor,The Elder Scrolls,PlayStation,,2020,18,2002,Role-Play,Tier 3,7,73,11,6,ZeniMaxMedia,,"Role-Playing,Massively Multiplayer"
Need for Speed,Need for Speed,Xbox,,2015,13,2002,Racing,Tier 4,30,65,594,8,GhostGames,,"Racing,Simulation,Automobile"
Dungeons & Dragons: Chronicles of Mystara,Dungeons & Dragons,PlayStation,,2013,7,2006,Action,Tier 2,18,83,68,7,IronGalaxyStudios,,"Action,Miscellaneous,Beat-''Em-Up,Compilation,Compilation"
LEGO Dimensions,LEGO,Xbox,,2015,10,2005,Action Adventure,Tier 2,12,80,31,7,Traveller'sTales,0,"Action Adventure,General"
Quantum Conundrum,Quantum Conund,PlayStation,,2012,0,2012,General,Tier 3,14,79,49,7,AirtightGames,,"Miscellaneous,Puzzle,General,Puzzle,General"
Shadows of the Damned,Shadows of the Damned,PlayStation,,2011,0,2011,Action Adventure,Tier 3,56,77,155,8,GrasshopperManufacture,0,"Action Adventure,Horror,Horror,Survival"
Strange Brigade,Strange Brigade,Xbox,,2018,0,2018,Action,Tier 3,24,75,22,6,Rebellion,,"Action,Shooter,Third-Person,Arcade"
Tom Clancy's Ghost Recon: Wildlands,Tom Clancy,Xbox,,2017,19,1998,Action Adventure,Tier 3,27,76,242,7,UbisoftParis,,"Action Adventure,Open-World"
RIDE,RIDE,PlayStation,,2015,0,2015,Racing,Tier 4,30,66,53,7,MilestoneS.r.l,,"Racing,Simulation,General,Automobile"
Dead Cells,Dead Cells,Xbox,,2018,0,2018,Action,Tier 1,18,91,114,8,MotionTwin,1,"Action,Platformer,2D"
Need for Speed,Need for Speed,PlayStation,,2015,13,2002,Racing,Tier 4,69,66,1241,7,GhostGames,,"Racing,Simulation,Automobile"
NHL 12,NHL,PlayStation,,2011,11,2000,Sports,Tier 2,33,86,57,8,ElectronicArts,1,"Sports,Traditional,Team,Ice Hockey,Sim,Sim"
EA Sports UFC 2,EA Sports,PlayStation,,2016,6,2010,Sports,Tier 3,38,79,249,6,EASports,1,"Sports,General,Individual,Combat,Boxing / Martial Arts"
Borderlands,Borderlands,PlayStation,,2009,0,2009,Action,Tier 2,58,83,506,8,GearboxSoftware,2,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade"
"Invisible, Inc. Console Edition","Invisible, Inc.",PlayStation,,2016,1,2015,General,Tier 2,14,82,45,7,KleiEntertainment,,"General,Strategy,Turn-Based,Tactics"
Dragon's Crown,Dragon's Crown,PlayStation,,2013,0,2013,Role-Play,Tier 2,62,82,317,8,Vanillaware,1,"Action RPG,Action,Role-Playing,Beat-''Em-Up,Action RPG,Beat-''Em-Up,2D"
Night in the Woods,Night in the Woods,PlayStation,,2017,0,2017,Fantasy,Tier 2,15,87,183,7,InfiniteFall,,"Fantasy,Action Adventure,Adventure,General"
Warp,Warp,PlayStation,,2012,0,2012,Action,Tier 3,7,78,11,7,Trapdoor,,"Action,General,General"
Gatling Gears,Gatling Gears,PlayStation,,2011,0,2011,Action,Tier 3,11,76,11,7,VanguardGames,,"Action,Strategy,Shooter,General,Shooter,Scrolling,Scrolling,Shoot-''Em-Up,Vertical"
The Council - Episode 1: The Mad Ones,The Council ,PlayStation,,2018,0,2018,Adventure,Tier 3,27,75,42,8,BigBadWolf,,"Adventure,General"
